Course name	Unique ID	start date	end date	Location
InDesign - Introduction	68724	26/10/09	27/10/09	Leeds
Bespoke Course	68725	19/10/09	21/10/09	London
Training Vouchers	68726	9/10/09	9/10/09	On-site
Flash 101 Rookie	68728	25/1/10	26/1/10	Manchester
Flash 101 Rookie	68729	11/2/10	12/2/10	Manchester
Cancelled	68730	9/12/09	11/12/09	Manchester
Flash ACA	68731	29/1/10	29/1/10	Manchester
Flash - Actionscript	68732	12/4/10	14/4/10	Manchester
Motion Introduction	68733	22/2/10	24/2/10	Manchester (CP)
InDesign 101 Rookie	68734	11/1/10	12/1/10	London
Cancelled	68735	13/1/10	14/1/10	Manchester
Illustrator - Introduction	68736	15/1/10	15/1/10	London
Cancelled	68737	22/1/10	22/1/10	London
Cancelled	68738	20/1/10	21/1/10	London
Photoshop - Introduction	68739	1/2/10	2/2/10	Birmingham
InDesign 101 Rookie	68740	3/2/10	4/2/10	Birmingham
Illustrator - Introduction	68741	5/2/10	5/2/10	Birmingham
Cancelled	68742	2/11/09	3/11/09	London
Photoshop 101 Rookie	68743	10/2/10	11/2/10	London
Illustrator - Introduction	68744	15/2/10	16/2/10	London
Fireworks - Web Graphic Creation	68745	4/5/10	5/5/10	London
Photoshop 101 Rookie	68746	14/6/10	15/6/10	London
Illustrator - Advanced	68751	31/3/10	1/4/10	London
Cancelled	68752	11/2/10	12/2/10	Manchester
Illustrator - Advanced	68753	6/5/10	7/5/10	London
Photoshop 201 Hotshot	68754	16/6/10	17/6/10	London
InDesign 101 Rookie	68759	8/2/10	9/2/10	London
Illustrator - Advanced	68760	17/2/10	18/2/10	London
Illustrator 101 Rookie	68761	4/5/10	5/5/10	London
InDesign 101 Rookie	68762	24/3/10	25/3/10	London
InDesign 101 Rookie	68763	6/4/10	7/4/10	London
Cascading Style Sheets 101 Rookie	68764	21/4/10	22/4/10	London
InDesign 101 Rookie	68765	4/5/10	5/5/10	London
InDesign 101 Rookie	68766	19/5/10	20/5/10	London
Dreamweaver 101 Rookie	68767	7/6/10	9/6/10	London
Cancelled	68768	24/6/10	25/6/10	London
Indesign - Advanced	68781	8/4/10	9/4/10	London
InDesign 201 Hotshot	68782	13/1/10	14/1/10	London
HTML 101 Rookie	68783	10/2/10	11/2/10	London
InDesign 201 Hotshot	68784	10/3/10	11/3/10	London
Indesign - Advanced	68785	6/5/10	7/5/10	London
Illustrator 101 Rookie	68786	7/6/10	8/6/10	London
HTML 101 Rookie	68789	8/9/09	9/9/09	London
Cancelled	68793	15/3/10	17/3/10	London
Final Cut Pro Advanced	68794	19/11/09	20/11/09	London
Flash 101 Rookie	68795	18/1/10	19/1/10	London
Cancelled	68796	22/3/10	22/3/10	London
Acrobat 101 Rookie	68797	17/5/10	17/5/10	London
Flex Data and Communications	68798	20/5/10	21/5/10	London
Photoshop ACA	68804	26/2/10	26/2/10	Manchester
Cancelled	68805	23/3/10	23/3/10	London
Acrobat 201 Hotshot	68806	18/5/10	18/5/10	London
Photoshop ACA	68807	21/5/10	21/5/10	London
Photoshop - Introduction	68813	22/2/10	23/2/10	London
Photoshop 101 Rookie	68814	10/3/10	11/3/10	London
Photoshop - Introduction	68815	22/3/10	23/3/10	London
Photoshop - Introduction	68816	8/4/10	9/4/10	London
Photoshop - Introduction	68817	19/4/10	20/4/10	London
Cancelled	68818	6/5/10	7/5/10	London
Photoshop 101 Rookie	68819	17/5/10	18/5/10	London
Cancelled	68820	9/6/10	10/6/10	London
Photoshop 101 Rookie	68821	30/6/10	1/7/10	London
Photoshop 201 Hotshot	68834	19/5/10	20/5/10	London
Photoshop 201 Hotshot	68835	24/2/10	25/2/10	London
Photoshop - Advanced	68836	24/3/10	25/3/10	London
Photoshop 201 Hotshot	68837	21/4/10	22/4/10	London
Cancelled	68838	23/6/10	24/6/10	London
Photoshop 101 Rookie	68845	22/2/10	23/2/10	Manchester
QuarkXPress 101 Rookie	68846	6/4/10	7/4/10	London
Cancelled	68847	28/6/10	29/6/10	London
Flex - Developing Rich Client Applications Level 1	68852	25/1/10	27/1/10	London
Flex  - Data and Communications	68853	28/1/10	29/1/10	London
Cancelled	68854	7/12/09	8/12/09	Manchester
AutoCAD 101 Rookie	68855	22/2/10	24/2/10	London
XSI: Introduction	68856	26/4/10	30/4/10	London
Captivate 101 Rookie	68859	22/2/10	23/2/10	London
Captivate - Introduction	68860	19/4/10	20/4/10	London
Ajax 101 Rookie	68861	21/6/10	22/6/10	London
Cancelled	68865	4/3/10	5/3/10	London
Cancelled	68867	27/10/09	27/10/09	London
Cancelled	68868	20/11/09	20/11/09	London
Cancelled	68869	11/12/09	11/12/09	London
InDesign 101 Rookie	68870	1/3/10	2/3/10	Manchester
Cascading Style Sheets 101 Rookie	68871	19/5/10	20/5/10	London
Bespoke - off-site	68874	26/10/09	28/10/09	On-site
Bespoke - off-site	68875	30/10/09	30/10/09	On-site
Bespoke - off-site	68876	10/11/09	11/11/09	On-site
Dreamweaver 101 Rookie	68877	10/5/10	12/5/10	London
Cancelled	68878	8/2/10	10/2/10	London
Dreamweaver 101 Rookie	68879	12/4/10	14/4/10	London
3ds Max 201 Hotshot	68880	10/5/10	12/5/10	London
Cancelled	68881	14/6/10	15/6/10	London
Dreamweaver 101 Rookie	68888	1/2/10	3/2/10	London
Flash 101 Rookie	68889	10/6/10	11/6/10	London
Flash 101 Rookie	68891	4/3/10	5/3/10	London
Flash 101 Rookie	68892	11/3/10	12/3/10	London
Flash 101 Rookie	68893	15/4/10	16/4/10	London
Dreamweaver ACA	68894	15/4/10	16/4/10	London
Cancelled	68895	26/4/10	27/4/10	London
Flash 101 Rookie	68896	13/5/10	14/5/10	London
Flash 101 Rookie	68897	24/5/10	25/5/10	London
Photoshop ACA	68898	18/6/10	18/6/10	London
AutoCAD 101 Rookie	68912	26/4/10	28/4/10	London
InDesign 101 Rookie	68913	27/1/10	28/1/10	London
Flash 301 - Actionscript Rookie	68914	26/4/10	28/4/10	London
AutoCAD ACA Prep / Exam	68915	29/4/10	30/4/10	London
Flash 201 HotShot	68916	26/5/10	27/5/10	London
InDesign 201 Hotshot	68917	30/6/10	1/7/10	London
Acrobat 201 Hotshot	68921	9/2/10	9/2/10	Manchester
Room Hire	68922	30/4/10	30/4/10	London
Cancelled	68923	11/6/10	11/6/10	London
Room Hire	68925	5/11/09	5/11/09	London
Cancelled	68926	3/12/09	3/12/09	London
Bespoke - off-site	68929	29/10/09	29/10/09	On-site
Bespoke Course	68930	20/11/09	20/11/09	On-site
Bespoke Course	68931	24/11/09	24/11/09	On-site
Logic 101: Introduction	68932	2/11/09	4/11/09	On-site
3ds Max Jumpstart Zero to Hero	68933	12/4/10	16/4/10	London
Cancelled	68934	25/1/10	26/1/10	London
AfterEffects - Introduction	68935	28/4/10	29/4/10	London
AfterEffects - Advanced	68936	30/4/10	30/4/10	London
Dreamweaver 101 Rookie	68937	15/2/10	17/2/10	Newcastle
AutoCAD – 3d Modelling	68938	15/3/10	17/3/10	London
Cancelled	68939	7/12/09	11/12/09	Glasgow
Cancelled	68940	18/1/10	20/1/10	London
Photoshop ACA	68941	29/1/10	29/1/10	Glasgow
Cancelled	68942	30/11/09	1/12/09	On-site
Coldfusion - Advanced Development	68943	11/1/10	13/1/10	On-site
Dreamweaver 101 Rookie	68944	14/12/09	16/12/09	Bristol
InDesign 101 Rookie	68945	28/6/10	29/6/10	London
Flash - Actionscript	68947	27/10/09	29/10/09	London
Cancelled	68951	31/12/09	31/12/09	
Flash 401 ActionScript HotShot	68952	29/4/10	30/4/10	London
InDesign 101 Rookie	68953	1/6/10	2/6/10	London
Flex - Developing Rich Client Applications Level 1	68957	8/3/10	10/3/10	London
Flex - Developing Rich Client Applications Level 1	68958	12/4/10	14/4/10	London
Cancelled	68959	22/4/10	23/4/10	London
Flex 101 Developing RIAs	68960	2/8/10	4/8/10	Manchester
Cancelled	68961	21/6/10	23/6/10	London
Illustrator - Introduction	68969	15/2/10	16/2/10	Glasgow
3ds Max Jumpstart Zero to Hero	68970	4/1/10	8/1/10	London
Cancelled	68972	18/3/10	19/3/10	London
HTML 101 Rookie	68973	7/6/10	8/6/10	London
AutoCAD 301  3d Modelling	68976	23/6/10	25/6/10	London
InDesign 201 Hotshot	68977	3/6/10	4/6/10	London
Cancelled	68980	11/1/10	12/1/10	London
Cinema 4D 201 Hotshot	68981	1/6/10	3/6/10	London
Cancelled	68984	12/4/10	16/4/10	London
Revit Architecture - Essentials	68988	29/3/10	31/3/10	London
Cancelled	68993	23/6/10	24/6/10	London
Cancelled	68997	25/6/10	25/6/10	London
Cinema 4D 101 Rookie	69001	11/10/10	29/1/10	Manchester
Final Cut Pro 101 Rookie	69002	26/5/10	28/5/10	London
Flash ACA	69003	28/5/10	28/5/10	London
Premiere Pro - Introduction	69007	26/4/10	27/4/10	London
After Effects 101 Rookie	69008	21/6/10	23/6/10	London
Flash - Actionscript	69012	22/2/10	24/2/10	Manchester
Search Engine Optimisation	69013	15/4/10	15/4/10	London
Flex 101 Developing RIAs	69014	28/6/10	30/6/10	London
Illustrator - Introduction	69017	29/1/10	29/1/10	London
Flex Data and Communications	69018	1/7/10	2/7/10	London
Search Marketing (PPC)	69019	13/5/10	13/5/10	London
Bespoke Course	69023	26/11/09	26/11/09	On-site
Flash ACA	69024	27/11/09	27/11/09	Manchester
Bespoke Course	69025	16/12/09	16/12/09	On-site
Bespoke Course	69026	14/12/09	14/12/09	On-site
Illustrator 101 Rookie	69027	12/2/10	12/2/10	London
Adobe Connect	69028	10/12/09	11/12/09	On-site
Cancelled	69029	14/12/09	15/12/09	London
Cancelled	69030	18/11/09	19/11/09	London
Cancelled	69031	26/11/09	27/11/09	Glasgow
Dreamweaver ACA	69032	11/12/09	11/12/09	London
Flash 101 Rookie	69033	11/1/10	12/1/10	Glasgow
Flash ACA	69034	20/11/09	20/11/09	London
LiveCycle Designer - Forms Creation	69035	16/12/09	16/12/09	London
Cancelled	69036	15/3/10	19/3/10	Manchester
InDesign 201 Hotshot	69038	13/1/10	14/1/10	Manchester
Flash 201 HotShot	69039	13/1/10	14/1/10	Glasgow
Illustrator 101 Rookie	69040	18/1/10	19/1/10	Manchester
Premiere Pro - Introduction	69041	27/11/09	27/11/09	Glasgow
InDesign - Introduction	69042	10/12/09	11/12/09	Cardiff
Photoshop 101 Rookie	69043	25/1/10	26/1/10	Glasgow
Photoshop 201 Hotshot	69044	27/1/10	28/1/10	Glasgow
Room Hire	69045	21/1/10	22/1/10	Manchester
Flex Consultancy	69046	26/11/09	27/11/09	On-site
Cancelled	69047	25/2/10	26/2/10	Manchester
Acrobat 101 Rookie	69048	8/2/10	8/2/10	Manchester
Flash ACA	69049	22/1/10	22/1/10	London
Room Hire	69050	4/2/10	5/2/10	Manchester
Dreamweaver 101 Rookie	69051	8/2/10	10/2/10	Manchester
Cancelled	69052	20/1/10	21/1/10	Manchester
Photoshop 101 Rookie	69053	17/5/10	18/5/10	Glasgow
InDesign 101 Rookie	69054	19/5/10	20/5/10	Glasgow
Illustrator 101 Rookie	69055	21/5/10	21/5/10	Glasgow
Photoshop ACA	69056	26/2/10	28/1/10	Manchester
Photoshop 101 Rookie	69057	4/1/10	5/1/10	Manchester
Photoshop 201 Hotshot	69058	6/1/10	7/1/10	Manchester
Cascading Style Sheets 101 Rookie	69059	7/1/10	8/1/10	London
Flash 101 Rookie	69060	7/1/10	8/1/10	London
Flash 101 Rookie	69061	17/2/10	18/2/10	Manchester
Cancelled	69062	15/2/10	17/2/10	Cardiff
Photoshop - Advanced	69063	24/2/10	25/2/10	Manchester
Photoshop - Introduction	69064	13/1/10	14/1/10	London
Cancelled	69065	15/1/10	15/1/10	London
Search Marketing (PPC)	69066	15/1/10	15/1/10	London
Flash ACA	69067	18/12/09	18/12/09	London
Captivate - Introduction	69068	15/2/10	16/2/10	Manchester
Final Cut Pro 101 Rookie	69069	18/1/10	20/1/10	London
Flash 201 HotShot	69071	20/1/10	21/1/10	London
HTML: Introduction	69072	7/1/10	8/1/10	Manchester
HTML: Introduction	69073	21/1/10	22/1/10	London
Dreamweaver 101 Rookie	69074	8/2/10	10/2/10	Glasgow
3ds Max 201 Hotshot	69075	25/1/10	27/1/10	Manchester
Photoshop 201 Hotshot	69076	27/1/10	28/1/10	London
Photoshop ACA	69077	29/1/10	29/1/10	London
Acrobat 101 Rookie	69078	25/1/10	25/1/10	London
Acrobat 201 Hotshot	69079	26/1/10	26/1/10	London
Cancelled	69080	1/2/10	3/2/10	London
Premiere Pro 101 Rookie	69081	1/2/10	2/2/10	London
Flash 101 Rookie	69082	4/2/10	5/2/10	London
InDesign 201 Hotshot	69083	3/3/10	4/3/10	Manchester
Search Engine Optimisation	69084	4/2/10	4/2/10	London
Cancelled	69085	4/2/10	5/2/10	London
Cinema 4D – Fundamental	69086	8/2/10	9/2/10	London
Cancelled	69087	8/2/10	10/2/10	London
Cancelled	69088	11/2/10	12/2/10	London
Google Sketch Up	69089	12/2/10	12/2/10	London
Flash - Actionscript	69090	15/2/10	17/2/10	London
Flash - Advanced Actionscript	69091	18/2/10	19/2/10	London
AutoCAD 201 Hotshot	69092	18/2/10	19/2/10	Manchester
3ds Max V-Ray	69093	15/2/10	16/2/10	London
Cancelled	69094	17/2/10	19/2/10	London
InDesign 101 Rookie	69095	24/2/10	25/2/10	London
Cancelled	69096	25/2/10	26/2/10	London
Photoshop ACA	69097	26/2/10	26/2/10	London
Illustrator - Introduction	69098	26/2/10	26/2/10	London
Dreamweaver 101 Rookie	69099	1/3/10	3/3/10	London
Final Cut Pro 101 Rookie	69100	1/3/10	3/3/10	London
3ds Max Jumpstart Zero to Hero	69101	1/3/10	5/3/10	London
Flex  - Data and Communications	69102	11/3/10	12/3/10	London
Illustrator - Introduction	69103	12/3/10	12/3/10	London
Flash 101 Rookie	69104	15/3/10	16/3/10	London
Flash 201 HotShot	69105	17/3/10	18/3/10	London
Cancelled	69106	18/3/10	19/3/10	London
Flash ACA	69107	19/3/10	19/3/10	London
AutoCAD 101 Rookie	69109	22/3/10	24/3/10	London
Illustrator - Introduction	69110	26/3/10	26/3/10	London
AutoCAD 201 Hotshot	69111	25/3/10	26/3/10	London
Cinema 4D – Fundamental	69112	29/3/10	30/3/10	London
PHP & My SQL 101 Rookie	69113	29/3/10	31/3/10	London
Search Marketing (PPC)	69114	1/4/10	1/4/10	London
Final Cut Pro Advanced	69115	6/4/10	8/4/10	London
Illustrator - Introduction	69116	23/4/10	23/4/10	London
Photoshop ACA	69117	23/4/10	23/4/10	London
Cancelled	69118	12/5/10	14/5/10	London
Illustrator 101 Rookie	69119	21/5/10	21/5/10	London
AutoCAD 101 Rookie	69120	24/5/10	26/5/10	London
AutoCAD ACA Prep / Exam	69121	27/5/10	28/5/10	London
Photoshop 101 Rookie	69122	3/6/10	4/6/10	London
HTML 101 Rookie	69123	17/5/10	18/5/10	London
3ds Max Jumpstart Zero to Hero	69124	7/6/10	11/6/10	London
Dreamweaver ACA	69125	11/6/10	11/6/10	London
Cancelled	69126	21/6/10	25/6/10	London
InDesign 101 Rookie	69127	16/6/10	17/6/10	London
Illustrator 101 Rookie	69128	18/6/10	18/6/10	London
Illustrator 101 Rookie	69129	2/7/10	2/7/10	London
Bespoke - At Academy Class	69130	2/7/10	2/7/10	London
Photoshop ACA	69131	8/1/10	8/1/10	Manchester
Illustrator 101 Rookie	69132	5/1/10	6/1/10	Glasgow
InDesign 101 Rookie	69133	7/1/10	8/1/10	Glasgow
Flash ACA	69134	15/1/10	15/1/10	Glasgow
Bespoke Course	69135	6/7/10	6/7/10	On-site
Bespoke Course	69136	27/4/10	27/4/10	On-site
InDesign 101 Rookie	69137	22/2/10	23/2/10	Glasgow
Indesign - Advanced	69138	24/2/10	25/2/10	Glasgow
Flash 201 HotShot	69139	27/1/10	29/1/10	Manchester
Cancelled	69140	12/4/10	14/4/10	Manchester
Flash 101 Rookie	69141	8/3/10	9/3/10	Manchester
Flash 201 HotShot	69142	10/3/10	11/3/10	Manchester
Flash ACA	69143	12/3/10	12/3/10	Manchester
Illustrator 101 Rookie	69144	15/3/10	16/3/10	Manchester
Illustrator - Advanced	69145	17/3/10	18/3/10	Manchester
Photoshop - Introduction	69146	22/3/10	23/3/10	Manchester
InDesign 101 Rookie	69147	24/3/10	25/3/10	Manchester
Illustrator - Introduction	69148	26/3/10	26/3/10	Manchester
Flex - Developing Rich Client Applications Level 1	69149	22/3/10	24/3/10	Manchester
Flex  - Data and Communications	69150	25/3/10	26/3/10	Manchester
Revit Architecture - Essentials	69151	29/3/10	31/3/10	Manchester
cancelled	69152	6/4/10	8/4/10	Manchester
AutoCAD – 3d Modelling	69153	6/4/10	8/4/10	Manchester
Captivate - Introduction	69154	8/4/10	9/4/10	Manchester
Dreamweaver 101 Rookie	69155	12/4/10	14/4/10	Manchester
Flash 101 Rookie	69156	15/4/10	16/4/10	Manchester
Cancelled	69157	15/4/10	16/4/10	Manchester
AutoCAD 101 Rookie	69158	19/4/10	21/4/10	Manchester
AutoCAD ACA Prep / Exam	69159	22/4/10	23/4/10	Manchester
Photoshop - Introduction	69160	26/4/10	27/4/10	Manchester
Dreamweaver ACA	69161	20/4/10	20/4/10	Manchester
Photoshop - Advanced	69162	28/4/10	29/4/10	Manchester
Photoshop ACA	69163	30/4/10	30/4/10	Manchester
3ds Max Advanced	69164	5/5/10	7/5/10	Manchester
InDesign 101 Rookie	69165	10/5/10	11/5/10	Manchester
InDesign 201 Hotshot	69166	12/5/10	13/5/10	Manchester
Acrobat 101 Rookie	69167	10/5/10	10/5/10	Manchester
Acrobat 201 Hotshot	69168	11/5/10	11/5/10	Manchester
Illustrator - Introduction	69169	17/5/10	18/5/10	Manchester
Illustrator 201 Hotshot	69170	19/5/10	20/5/10	Manchester
3ds Max Jumpstart Zero to Hero	69171	17/5/10	21/5/10	Manchester
Flash 101 Rookie	69172	24/5/10	25/5/10	Manchester
Flash 201 HotShot	69173	26/5/10	27/5/10	Manchester
Flash ACA	69174	28/5/10	28/5/10	Manchester
Cancelled	69175	3/6/10	4/6/10	Manchester
Photoshop 101 Rookie	69176	7/6/10	8/6/10	Manchester
InDesign 101 Rookie	69177	9/6/10	10/6/10	Manchester
Illustrator 101 Rookie	69178	11/6/10	11/6/10	Manchester
Cancelled	69179	7/6/10	9/6/10	Manchester
Cancelled	69180	10/6/10	11/6/10	Manchester
AutoCAD 101 Rookie	69181	14/6/10	16/6/10	Manchester
AutoCAD ACA Prep / Exam	69182	17/6/10	18/6/10	Manchester
Dreamweaver 101 Rookie	69183	21/6/10	23/6/10	Manchester
Flash 101 Rookie	69184	24/6/10	25/6/10	Manchester
Photoshop 101 Rookie	69186	28/6/10	29/6/10	Manchester
Photoshop 201 Hotshot	69187	30/6/10	1/7/10	Manchester
Photoshop ACA	69188	2/7/10	2/7/10	Manchester
Aperture 101: An Introduction to Aperture	69189	26/11/09	27/11/09	Manchester (CP)
Cancelled	69190	9/1/10	10/1/10	On-site
3ds Max - Essentials Masterclass	69191	1/12/09	3/12/09	On-site
Photoshop 101 Rookie	69192	25/1/10	26/1/10	Birmingham
Cancelled	69193	14/12/09	15/12/09	London
Mac OS X Support Essentials	69194	1/2/10	3/2/10	Glasgow
Captivate - Introduction	69195	4/2/10	5/2/10	Glasgow
Flash 101 Rookie	69196	11/2/10	11/2/10	Glasgow
Flash 101 Rookie	69197	11/2/10	12/2/10	Glasgow
Dreamweaver ACA	69198	19/2/10	19/2/10	Glasgow
Mac OS X Server - Essentials	69199	23/2/10	26/2/10	Glasgow
Flash - Actionscript	69200	1/3/10	3/3/10	Glasgow
Illustrator 201 Hotshot	69201	8/3/10	9/3/10	Glasgow
AutoCAD 101 Rookie	69203	8/3/10	10/3/10	Glasgow
Cancelled	69204	11/3/10	12/3/10	Glasgow
Premiere Pro - Introduction	69205	15/3/10	16/3/10	Glasgow
After Effects 101 Rookie	69206	17/3/10	18/3/10	Glasgow
AfterEffects - Advanced	69207	19/3/10	19/3/10	Glasgow
Cancelled	69208	17/3/10	19/3/10	Glasgow
Photoshop ACA	69209	26/3/10	26/3/10	Glasgow
Photoshop - Introduction	69210	22/3/10	23/3/10	Glasgow
Photoshop - Advanced	69211	24/3/10	25/3/10	Glasgow
Final Cut Pro 101 Rookie	69212	29/3/10	31/3/10	Glasgow
Dreamweaver 101 Rookie	69213	5/4/10	7/4/10	Glasgow
Flash 101 Rookie	69214	8/4/10	9/4/10	Glasgow
InDesign 101 Rookie	69215	12/4/10	13/4/10	Glasgow
Indesign - Advanced	69216	14/4/10	15/4/10	Glasgow
Dreamweaver ACA	69217	16/4/10	16/4/10	Glasgow
3ds Max Jumpstart Zero to Hero	69218	19/4/10	23/4/10	Glasgow
Mac OS X Support Essentials	69219	19/4/10	21/4/10	Glasgow
Captivate - Introduction	69220	22/4/10	23/4/10	Glasgow
Flex - Developing Rich Client Applications Level 1	69221	26/4/10	30/4/10	Glasgow
Cancelled	69222	4/5/10	5/5/10	Glasgow
Cancelled	69223	6/5/10	7/5/10	Glasgow
Flash 101 Rookie	69224	10/5/10	11/5/10	Glasgow
Flash 201 HotShot	69225	12/5/10	13/5/10	Glasgow
Cancelled	69226	14/5/10	14/5/10	Glasgow
Flash 301 ActionScript Rookie	69227	24/5/10	26/5/10	Glasgow
Flash 401 ActionScript HotShot	69228	27/5/10	28/5/10	Glasgow
Final Cut Pro 101 Rookie	69229	2/6/10	4/6/10	Glasgow
Dreamweaver 101 Rookie	69230	7/6/10	9/6/10	Glasgow
Flash 101 Rookie	69231	10/6/10	11/6/10	Glasgow
Photoshop 101 Rookie	69232	14/6/10	15/6/10	Glasgow
Photoshop 201 Hotshot	69233	16/6/10	17/6/10	Glasgow
Photoshop ACA	69234	18/6/10	18/6/10	Glasgow
Cancelled	69235	21/6/10	22/6/10	Glasgow
Cancelled	69236	23/6/10	24/6/10	Glasgow
Dreamweaver ACA	69237	2/7/10	2/7/10	Glasgow
Cancelled	69238	28/6/10	30/6/10	Glasgow
AutoCAD ACA Prep / Exam	69239	1/7/10	2/7/10	Glasgow
Dreamweaver 101 Rookie	69240	11/1/10	13/1/10	Cardiff
Flash 101 Rookie	69241	14/1/10	15/1/10	Cardiff
Photoshop 101 Rookie	69242	18/1/10	19/1/10	Cardiff
InDesign 101 Rookie	69243	20/1/10	21/1/10	Cardiff
Illustrator 101 Rookie	69244	22/1/10	22/1/10	Cardiff
Photoshop 201 Hotshot	69245	1/2/10	2/2/10	Cardiff
InDesign 201 Hotshot	69246	3/2/10	4/2/10	Cardiff
Illustrator 201 Hotshot	69247	5/2/10	5/2/10	Cardiff
Dreamweaver 101 Rookie	69248	8/2/10	10/2/10	Cardiff
Flash 101 Rookie	69249	11/2/10	12/2/10	Cardiff
Photoshop 101 Rookie	69250	22/2/10	23/2/10	Cardiff
InDesign 101 Rookie	69251	24/2/10	25/2/10	Cardiff
Illustrator 101 Rookie	69252	26/2/10	26/2/10	Cardiff
Dreamweaver 101 Rookie	69253	8/3/10	10/3/10	Cardiff
Flash 101 Rookie	69254	11/3/10	12/3/10	Cardiff
Photoshop 101 Rookie	69255	15/3/10	16/3/10	Cardiff
InDesign 101 Rookie	69256	17/3/10	18/3/10	Cardiff
Illustrator 101 Rookie	69257	19/3/10	19/3/10	Cardiff
Photoshop 201 Hotshot	69258	22/3/10	23/3/10	Cardiff
InDesign 201 Hotshot	69259	24/3/10	25/3/10	Cardiff
Illustrator 201 Hotshot	69260	26/3/10	26/3/10	Cardiff
Dreamweaver 101 Rookie	69261	12/4/10	14/4/10	Cardiff
Flash 101 Rookie	69262	15/4/10	16/4/10	Cardiff
Flash 301 - Actionscript	69263	21/4/10	23/4/10	Cardiff
Photoshop 101 Rookie	69264	26/4/10	27/4/10	Cardiff
InDesign 101 Rookie	69265	28/4/10	29/4/10	Cardiff
Illustrator 101 Rookie	69266	30/4/10	30/4/10	Cardiff
Dreamweaver 101 Rookie	69267	10/5/10	12/5/10	Cardiff
Flash 101 Rookie	69268	13/5/10	14/5/10	Cardiff
Photoshop 101 Rookie	69269	24/5/10	25/5/10	Cardiff
InDesign 201 Hotshot	69270	26/5/10	27/5/10	Cardiff
Illustrator 101 Rookie	69271	28/5/10	28/5/10	Cardiff
AutoCAD 101 Rookie	69272	2/6/10	4/6/10	Cardiff
Photoshop 201 Hotshot	69273	7/6/10	8/6/10	Cardiff
InDesign 201 Hotshot	69274	9/6/10	10/6/10	Cardiff
Illustrator 201 Hotshot	69275	11/6/10	11/6/10	Cardiff
